lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1.1,theta.2.1,theta.3.1,theta.4.1,theta.5.1,theta.6.1,theta.7.1,theta.8.1,theta.9.1,theta.10.1,theta.11.1,theta.12.1,theta.13.1,theta.14.1,theta.15.1,theta.16.1,theta.17.1,theta.18.1,theta.19.1,theta.20.1,theta.21.1,theta.22.1,theta.23.1,theta.24.1,theta.25.1,theta.1.2,theta.2.2,theta.3.2,theta.4.2,theta.5.2,theta.6.2,theta.7.2,theta.8.2,theta.9.2,theta.10.2,theta.11.2,theta.12.2,theta.13.2,theta.14.2,theta.15.2,theta.16.2,theta.17.2,theta.18.2,theta.19.2,theta.20.2,theta.21.2,theta.22.2,theta.23.2,theta.24.2,theta.25.2,phi.1.1,phi.2.1,phi.1.2,phi.2.2,phi.1.3,phi.2.3,phi.1.4,phi.2.4,phi.1.5,phi.2.5
# Adaptation terminated
# Step size = 0.188613
# Diagonal elements of inverse mass matrix:
# 5.05981, 4.92315, 0.388191, 0.342793, 3.81639, 3.76495, 4.34154, 4.33904, 7.00655, 3.95553, 3.93406, 6.85582, 1.69747, 5.19446, 4.83537, 1.51357, 1.18634, 2.53885, 1.89972, 5.36005, 0.990679, 1.60987, 0.827749, 0.391307, 6.28628, 0.0404322, 0.0951269, 5.80096, 34.8549, 17.1513, 37.0694, 0.0531589, 0.0432602
-398.726,0.981566,0.188613,4,31,0,414.082,0.0597903,0.000954936,0.14406,0.312918,0.972626,0.00233255,0.00321436,0.984834,0.0928021,0.999357,0.00759535,0.0788626,0.719614,0.0371155,0.883679,0.00736538,0.951297,0.57365,0.0658776,0.114241,0.658719,0.840156,0.315708,0.385484,0.945749,0.94021,0.999045,0.85594,0.687082,0.0273738,0.997667,0.996786,0.0151656,0.907198,0.000642791,0.992405,0.921137,0.280386,0.962884,0.116321,0.992635,0.0487032,0.42635,0.934122,0.885759,0.341281,0.159844,0.684292,0.614516,0.0542509,0.356879,0.0102051,0.265363,1.53883e-005,0.377159,0.334044,7.32206e-009,0.359624,0.000598759,0.296112
-404.742,0.40301,0.188613,4,31,0,421.378,0.157538,0.000284011,0.156144,0.264799,0.984676,0.00195846,0.000973696,0.972524,0.0203601,0.999508,0.00447687,0.0368939,0.717867,0.0842524,0.880264,0.00308457,0.944395,0.834359,0.0588298,0.0376077,0.714313,0.75765,0.202238,0.428908,0.855953,0.842462,0.999716,0.843856,0.735201,0.0153239,0.998042,0.999026,0.0274756,0.97964,0.000491949,0.995523,0.963106,0.282133,0.915748,0.119736,0.996915,0.0556048,0.165641,0.94117,0.962392,0.285687,0.24235,0.797762,0.571092,0.144047,0.357885,0.00352065,0.268806,6.05138e-007,0.373206,0.356057,8.89055e-011,0.352624,0.000102746,0.287798
-410.323,0.175274,0.188613,5,47,0,436.611,0.219646,0.00499811,0.175348,0.151952,0.791962,0.00046097,0.000820254,0.890183,0.0204783,0.999869,0.306484,0.0204305,0.261274,0.000222895,0.947202,0.0804881,0.795243,0.925452,0.468261,0.00834488,0.810952,0.974982,0.0300946,0.392434,0.999848,0.780354,0.995002,0.824652,0.848048,0.208038,0.999539,0.99918,0.109817,0.979522,0.000131495,0.693516,0.97957,0.738726,0.999777,0.0527978,0.919512,0.204757,0.074548,0.531739,0.991655,0.189048,0.0250182,0.969905,0.607566,0.000152322,0.431137,0.00607011,0.373564,2.9388e-005,0.19439,0.278462,1.21925e-008,0.435531,0.000909342,0.279908
-408.847,0.137934,0.188613,4,15,0,427.561,0.221992,0.0106504,0.191423,0.143575,0.730201,0.000347209,0.000575505,0.8987,0.0315734,0.999879,0.258369,0.0370513,0.343788,0.000496268,0.958797,0.060785,0.817251,0.935668,0.468714,0.00740538,0.824293,0.959557,0.0356033,0.39062,0.999942,0.778008,0.98935,0.808577,0.856425,0.269799,0.999653,0.999424,0.1013,0.968427,0.00012062,0.741631,0.962949,0.656212,0.999504,0.0412028,0.939215,0.182749,0.0643316,0.531286,0.992595,0.175707,0.0404434,0.964397,0.60938,5.79297e-005,0.440456,0.0267679,0.373789,7.79239e-005,0.185198,0.278307,1.97867e-008,0.423147,0.000556651,0.2717
-406.829,0.304348,0.188613,4,15,0,423.399,0.00872379,0.0341486,0.178245,0.0832214,0.968741,0.000427887,0.000514676,0.997853,0.2107,0.999756,0.0399693,0.00496563,0.552298,0.000582611,0.995137,0.0692209,0.657186,0.936737,0.296335,0.0193257,0.783996,0.933559,0.00960073,0.436015,0.999871,0.991276,0.965851,0.821755,0.916779,0.0312593,0.999572,0.999485,0.0021472,0.7893,0.000243951,0.960031,0.995034,0.447702,0.999417,0.00486342,0.930779,0.342814,0.0632626,0.703665,0.980674,0.216004,0.0664406,0.990399,0.563985,0.000128603,0.387499,0.02939,0.367982,0.000177628,0.240702,0.352287,7.07717e-007,0.356416,0.00381662,0.261729
-405.388,0.508014,0.188613,5,47,0,420.776,0.0185063,0.0139249,0.237898,0.105012,0.981388,0.000654065,0.000516144,0.999471,0.132287,0.999557,0.0527331,0.0206523,0.591269,0.00121278,0.994358,0.0788031,0.523136,0.915821,0.377293,0.0627064,0.736452,0.916236,0.0117087,0.510488,0.999741,0.981494,0.986075,0.762102,0.894988,0.0186118,0.999346,0.999484,0.000528613,0.867713,0.000442686,0.947267,0.979348,0.408731,0.998787,0.00564167,0.921197,0.476864,0.0841793,0.622707,0.937294,0.263548,0.0837638,0.988291,0.489512,0.000259285,0.386624,0.0397997,0.382264,7.05094e-006,0.229027,0.32945,1.28928e-008,0.372443,0.00208536,0.2583
-400.189,0.396669,0.188613,4,31,0,422.403,0.0368114,0.115612,0.461204,0.719843,0.983747,0.051591,0.00036067,0.772046,0.0451876,0.994076,0.0103607,0.0640649,0.693754,0.0436224,0.838255,0.0027658,0.933781,0.757089,0.0462422,0.132124,0.669268,0.825962,0.00108521,0.231634,0.831763,0.963189,0.884388,0.538796,0.280157,0.0162529,0.948409,0.999639,0.227954,0.954812,0.00592441,0.989639,0.935935,0.306246,0.956378,0.161745,0.997234,0.0662187,0.242911,0.953758,0.867876,0.330732,0.174038,0.998915,0.768366,0.168237,0.418779,0.077415,0.297759,9.38649e-008,0.283256,0.246831,0.000163161,0.387064,4.37746e-005,0.28869
-399.884,0.185165,0.188613,4,15,0,417.985,0.0234136,0.0683442,0.46797,0.741447,0.985626,0.0411697,0.00044297,0.807702,0.0726033,0.996041,0.0139373,0.0593794,0.698656,0.0927303,0.817732,0.00217435,0.911856,0.738416,0.0589703,0.126439,0.601856,0.868682,0.00112565,0.180873,0.86832,0.976586,0.931656,0.53203,0.258553,0.0143736,0.95883,0.999557,0.192298,0.927397,0.00395906,0.986063,0.940621,0.301344,0.90727,0.182268,0.997826,0.0881435,0.261584,0.94103,0.873561,0.398144,0.131318,0.998874,0.819127,0.13168,0.415558,0.0607507,0.285721,3.76333e-007,0.298402,0.261254,0.000275246,0.395168,4.43008e-005,0.282827
-396.08,0.346105,0.188613,4,31,0,412.876,0.0120306,0.00852125,0.460226,0.673378,0.979486,0.0564656,0.00174349,0.957537,0.069578,0.999665,0.00303522,0.0628739,0.743081,0.0507688,0.928732,0.00230778,0.779329,0.738967,0.0267501,0.0339744,0.663118,0.785205,0.0079149,0.328716,0.95499,0.987969,0.991479,0.539774,0.326622,0.0205141,0.943534,0.998257,0.0424627,0.930422,0.000334525,0.996965,0.937126,0.256919,0.949231,0.0712678,0.997692,0.220671,0.261033,0.97325,0.966026,0.336882,0.214795,0.992085,0.671284,0.0450102,0.37334,0.048417,0.299286,8.47699e-008,0.327276,0.285953,2.43574e-005,0.364529,7.30134e-005,0.3011
-399.04,0.282541,0.188613,5,31,0,409.381,0.0913396,0.215528,0.661898,0.123474,0.976271,0.0557899,0.0167726,0.969239,0.0300714,0.998962,0.000468326,0.0180751,0.810426,0.0345327,0.924382,0.0030345,0.617157,0.865066,0.00667933,0.0783554,0.810692,0.695661,0.0213912,0.448031,0.95263,0.90866,0.784472,0.338102,0.876526,0.0237293,0.94421,0.983227,0.0307611,0.969929,0.00103776,0.999532,0.981925,0.189574,0.965467,0.0756178,0.996966,0.382843,0.134934,0.993321,0.921645,0.189308,0.304339,0.978609,0.551969,0.0473704,0.360135,0.0547244,0.407551,0.00543206,0.23227,0.211121,3.24767e-005,0.40474,1.20455e-005,0.323982
-396.363,0.938906,0.188613,4,15,0,414.385,0.499231,0.00130229,0.244399,0.555474,0.99526,0.0389469,0.261717,0.999808,0.186364,0.878539,0.226828,0.410786,0.768069,0.0956593,0.997033,0.0156232,0.922642,0.779723,0.126202,0.442865,0.56069,0.855623,0.334132,0.530923,0.986533,0.500769,0.998698,0.755601,0.444526,0.00474014,0.961053,0.738283,0.000191614,0.813636,0.121461,0.773172,0.589214,0.231931,0.904341,0.00296746,0.984377,0.0773584,0.220277,0.873798,0.557135,0.43931,0.144377,0.665868,0.469077,0.0134668,0.353627,0.0134921,0.254088,0.0101544,0.392284,0.2028,1.90515e-007,0.459409,1.36777e-006,0.314144
-394.75,0.638463,0.188613,4,15,0,414.02,0.0450572,0.338824,0.14518,0.30664,0.779851,0.115353,0.0494202,0.929385,0.0233453,0.999394,0.0110873,0.0254914,0.783233,0.0225359,0.987274,0.0222085,0.9894,0.890114,0.134602,0.081574,0.832449,0.657051,0.291525,0.524879,0.984257,0.954943,0.661176,0.85482,0.69336,0.220149,0.884647,0.95058,0.0706149,0.976655,0.000606482,0.988913,0.974509,0.216767,0.977464,0.012726,0.977791,0.0105997,0.109886,0.865398,0.918426,0.167551,0.342949,0.708475,0.475121,0.0157426,0.3782,0.00465868,0.327143,5.45189e-005,0.290149,0.200757,0.00403334,0.486087,0.000474976,0.308442
-398.56,0.67693,0.188613,4,31,0,414.11,0.180908,0.000989976,0.526963,0.486647,0.998415,0.00494862,0.185986,0.998108,0.0574638,1,0.237096,0.225703,0.567425,4.91054e-005,0.982545,0.241845,0.776439,0.788706,0.0620744,0.0595697,0.348249,0.825577,0.176455,0.283887,0.915401,0.819092,0.99901,0.473037,0.513353,0.00158521,0.995051,0.814014,0.00189247,0.942536,1.86838e-007,0.762904,0.774297,0.432575,0.999951,0.0174554,0.758155,0.223561,0.211294,0.937926,0.94043,0.651751,0.174423,0.823545,0.716113,0.0845985,0.333438,0.0116488,0.391564,5.41999e-008,0.26881,0.328387,0.000702151,0.345153,0.00548531,0.314812
-396.994,0.900206,0.188613,4,15,0,414.035,0.0306067,0.0345464,0.337163,0.422472,0.986555,0.0921796,0.0290527,0.998564,0.00232863,0.999999,0.00193591,0.0621887,0.844318,0.0416516,0.858728,0.109641,0.811348,0.861908,0.434152,0.0242511,0.852873,0.715291,0.534075,0.441598,0.997257,0.969393,0.965454,0.662837,0.577528,0.0134448,0.90782,0.970947,0.0014364,0.997671,7.89384e-007,0.998064,0.937811,0.155682,0.958348,0.141272,0.890359,0.188652,0.138092,0.565848,0.975749,0.147127,0.284709,0.465925,0.558402,0.0027432,0.474371,0.000456128,0.254202,2.37258e-005,0.26699,0.218695,0.0044362,0.423859,6.69627e-009,0.356966
-391.203,0.987028,0.188613,4,15,0,408.588,0.0140494,0.0739675,0.256061,0.401026,0.987726,0.0121022,0.200071,0.990263,0.153606,0.999968,0.00556818,0.21344,0.859531,0.0440984,0.982139,0.216319,0.855775,0.740618,0.0717323,0.184559,0.392606,0.787901,0.253577,0.395104,0.902343,0.985951,0.926032,0.743939,0.598974,0.0122742,0.987898,0.799929,0.0097374,0.846394,3.24922e-005,0.994432,0.78656,0.140469,0.955902,0.0178606,0.783681,0.144225,0.259382,0.928268,0.815441,0.607394,0.212099,0.746423,0.604896,0.0976575,0.357494,0.00123704,0.377721,4.67405e-005,0.264208,0.319067,0.000576179,0.453921,1.73541e-007,0.225727
-395.455,0.98767,0.188613,4,31,0,405.084,0.000541448,0.00513805,0.520582,0.390544,0.882596,0.0123472,0.0399608,0.998283,0.00247919,0.998916,0.128257,0.0607304,0.550995,0.023099,0.878793,0.116264,0.733136,0.866915,0.418164,0.0371413,0.901701,0.741267,0.312624,0.232756,0.998462,0.999459,0.994862,0.479418,0.609456,0.117404,0.987653,0.960039,0.00171747,0.997521,0.00108399,0.871743,0.93927,0.449005,0.976901,0.121207,0.883736,0.266864,0.133085,0.581836,0.962859,0.0982986,0.258733,0.687376,0.767244,0.00153791,0.394684,0.00159426,0.314652,8.54674e-006,0.288238,0.222659,5.12571e-009,0.380327,0.0024265,0.39541
-392.911,0.967868,0.188613,4,15,0,413.475,0.00762144,0.316312,0.430389,0.462709,0.987955,0.299485,0.324272,0.914168,0.0189563,0.989058,0.0500113,0.0855738,0.841193,0.00259476,0.970056,0.484735,0.802787,0.800495,0.17361,0.402936,0.389983,0.597788,0.245431,0.350902,0.984761,0.992379,0.683688,0.569611,0.537291,0.0120452,0.700515,0.675728,0.0858325,0.981044,0.0109416,0.949989,0.914426,0.158807,0.997405,0.0299444,0.515265,0.197213,0.199505,0.82639,0.597064,0.610017,0.402212,0.754569,0.649098,0.0152386,0.40664,0.00164341,0.346892,0.00925172,0.238773,0.181861,5.76006e-006,0.439996,0.00768847,0.367247
-392.531,0.570726,0.188613,4,15,0,409.419,0.00135583,0.006253,0.388703,0.491489,0.96964,0.0513834,0.00556993,0.98551,0.165634,0.917478,0.0511004,0.0353681,0.836292,0.0124211,0.975363,0.163562,0.896103,0.976304,0.408964,0.126838,0.930515,0.562793,0.441484,0.471723,0.992512,0.998644,0.993747,0.611297,0.508511,0.0303596,0.948617,0.99443,0.0144901,0.834366,0.0825221,0.9489,0.964632,0.163708,0.987579,0.0246372,0.836438,0.103897,0.0236956,0.591036,0.873162,0.0694854,0.437207,0.558516,0.528277,0.00748759,0.439114,0.00127246,0.237016,1.56866e-007,0.310843,0.205544,0.00617274,0.497789,0.00685488,0.295395
-396.808,0.965383,0.188613,4,15,0,406.289,0.0223606,0.0977744,0.368483,0.453623,0.81632,0.0812395,0.00210852,0.948429,0.0155611,0.963528,0.242024,0.0294832,0.957893,0.19103,0.997343,0.27937,0.880388,0.990885,0.674143,0.0380708,0.922543,0.46491,0.528249,0.394258,0.978792,0.977639,0.902226,0.631517,0.546377,0.18368,0.91876,0.997891,0.0515708,0.984439,0.0364715,0.757976,0.970517,0.0421066,0.80897,0.00265675,0.72063,0.119612,0.00911473,0.325857,0.961929,0.0774575,0.53509,0.471751,0.605742,0.0212075,0.42383,0.000762633,0.271707,3.01085e-006,0.255507,0.222961,2.06443e-005,0.475382,0.0489357,0.300892
-403.236,0.850395,0.188613,4,15,0,414.396,0.242262,0.0260522,0.380763,0.330223,0.995395,0.0738933,0.00634001,0.993144,0.166047,0.992275,0.0197865,0.00716248,0.425154,0.0034192,0.891409,0.108514,0.98443,0.402219,0.0369594,0.180939,0.912099,0.945434,0.219879,0.404233,0.998468,0.757738,0.973948,0.619237,0.669777,0.00460513,0.926107,0.99366,0.00685554,0.833953,0.00772476,0.980213,0.992838,0.574846,0.996581,0.108591,0.891486,0.0155704,0.597781,0.963041,0.819061,0.0879008,0.0545658,0.780121,0.595767,0.00153246,0.300271,0.00136367,0.412752,7.28439e-012,0.278715,0.379158,0.00815478,0.355721,0.000106517,0.263758
-400.472,0.41487,0.188613,4,31,0,417.097,0.249425,0.0193061,0.413401,0.352397,0.995449,0.0691729,0.00560477,0.99043,0.198318,0.989239,0.019271,0.0117597,0.4685,0.00761181,0.939466,0.120097,0.978102,0.464161,0.0483277,0.0873907,0.911332,0.937778,0.26818,0.445022,0.998607,0.750575,0.980694,0.586599,0.647603,0.00455087,0.930827,0.994395,0.0095703,0.801682,0.0107615,0.980729,0.98824,0.5315,0.992388,0.0605344,0.879903,0.0218975,0.535839,0.951672,0.912609,0.0886684,0.0622218,0.73182,0.554978,0.00139321,0.296972,0.00108398,0.407273,9.50962e-012,0.284913,0.379503,0.00969685,0.356929,0.001146,0.262484
-391.035,0.521118,0.188613,4,15,0,416.491,0.0416032,0.0372977,0.358624,0.258981,0.988318,0.00176686,0.113767,0.904156,0.00176307,0.909045,0.0500967,0.153474,0.623279,0.0195126,0.917872,0.235327,0.995497,0.985584,0.0567855,0.175742,0.540532,0.948151,0.26009,0.296843,0.994922,0.958397,0.962702,0.641376,0.741019,0.0116823,0.998233,0.886233,0.0958438,0.998237,0.0909555,0.949903,0.846526,0.376721,0.980487,0.0821278,0.764673,0.00450321,0.0144164,0.943215,0.824258,0.459468,0.0518487,0.73991,0.703157,0.00507817,0.35187,0.0044474,0.327016,0.00312503,0.288026,0.22319,0.0097779,0.471542,0.0233104,0.297696
-394.992,0.88598,0.188613,4,15,0,409.357,0.0522394,0.0668319,0.423979,0.166631,0.949615,0.295903,0.00181509,0.993427,0.00279891,0.993077,0.0464603,0.10566,0.986761,0.0649031,0.953626,0.101657,0.975917,0.658083,0.3659,0.0522717,0.906856,0.482063,0.405003,0.411614,0.961025,0.947761,0.933168,0.576021,0.833369,0.050385,0.704097,0.998185,0.00657336,0.997201,0.00692315,0.95354,0.89434,0.0132389,0.935097,0.0463736,0.898343,0.0240831,0.341917,0.6341,0.947728,0.093144,0.517937,0.594997,0.588386,0.0389752,0.423587,0.00113108,0.324319,0.000696338,0.210613,0.320954,0.0401094,0.327867,0.00137216,0.349351
-391.227,0.814979,0.188613,4,15,0,409.733,0.00624957,0.0127497,0.378667,0.261149,0.968582,0.0358445,0.0236555,0.955865,0.101424,0.924514,0.0748737,0.0757104,0.830759,0.00358674,0.853409,0.396488,0.992595,0.919873,0.208428,0.0377162,0.281973,0.740198,0.411351,0.26994,0.897576,0.99375,0.98725,0.621333,0.738851,0.0314183,0.964156,0.976345,0.0441346,0.898576,0.0754861,0.925126,0.92429,0.169241,0.996413,0.146591,0.603512,0.0074046,0.080127,0.791572,0.962284,0.718027,0.259802,0.588649,0.73006,0.102424,0.39749,0.00560208,0.342933,0.0088342,0.259289,0.25967,0.000195376,0.34076,9.31909e-005,0.385133
-392.934,0.806235,0.188613,4,15,0,407.975,0.203251,0.0186708,0.630212,0.412406,0.976845,0.123283,0.000546685,0.96151,0.0156303,0.998496,0.0868339,0.153892,0.7381,0.00010582,0.987948,0.0887182,0.95678,0.649516,0.180109,0.0316599,0.891288,0.732633,0.122619,0.448563,0.987132,0.796749,0.981329,0.369788,0.587594,0.0231549,0.876717,0.999453,0.0384895,0.98437,0.00150357,0.913166,0.846108,0.2619,0.999894,0.0120524,0.911282,0.0432195,0.350484,0.819891,0.96834,0.108712,0.267367,0.877381,0.551437,0.0128682,0.407834,0.00151947,0.288044,3.91208e-006,0.301123,0.325256,0.00259339,0.386817,0.00040654,0.286404
-392.273,0.932391,0.188613,4,15,0,408.486,0.0530975,0.0104267,0.17707,0.521903,0.902623,0.0543638,0.0220774,0.942143,0.152451,0.999751,0.0934551,0.0606101,0.666219,0.00635929,0.931964,0.0784804,0.836129,0.908722,0.252458,0.0189567,0.679877,0.872525,0.173886,0.243842,0.998831,0.946902,0.989573,0.82293,0.478097,0.097377,0.945636,0.977923,0.057857,0.847549,0.0002485,0.906545,0.93939,0.333781,0.993641,0.068036,0.92152,0.163871,0.091278,0.747542,0.981043,0.320123,0.127475,0.826114,0.756158,0.00116942,0.4465,0.00240516,0.293351,9.22375e-006,0.251613,0.288122,2.14822e-007,0.315515,0.00853582,0.393949
-394.105,0.857085,0.188613,4,31,0,413.131,0.0528075,0.0236649,0.531272,0.350202,0.972242,0.00118888,2.5278e-005,0.975651,0.000221892,0.982524,0.0553639,0.152863,0.791252,0.170525,0.924257,0.192195,0.817737,0.684448,0.185198,0.00420561,0.337453,0.467616,0.314222,0.629257,0.969808,0.947192,0.976335,0.468728,0.649798,0.0277581,0.998811,0.999975,0.024349,0.999778,0.0174765,0.944636,0.847137,0.208748,0.829475,0.0757434,0.807805,0.182263,0.315552,0.814802,0.995794,0.662547,0.532384,0.685778,0.370743,0.0301922,0.366265,0.00178191,0.413957,7.33853e-005,0.217146,0.344023,0.00252453,0.36723,0.000106949,0.286891
-392.275,0.973092,0.188613,4,15,0,403.36,0.0188052,0.12748,0.478223,0.359115,0.951127,0.000502954,3.67579e-005,0.917125,8.49713e-005,0.855263,0.144738,0.0140717,0.698767,0.130348,0.987953,0.247276,0.792895,0.661094,0.379843,0.0494826,0.562151,0.561598,0.281683,0.554124,0.935683,0.981195,0.87252,0.521777,0.640885,0.0488727,0.999497,0.999963,0.0828753,0.999915,0.144737,0.855262,0.985928,0.301233,0.869652,0.0120473,0.752724,0.207105,0.338906,0.620157,0.950517,0.437849,0.438402,0.718317,0.445876,0.0643173,0.379645,0.00552212,0.385951,9.44437e-005,0.228861,0.336478,0.00241863,0.361389,0.00312439,0.296516
-398.02,0.782425,0.188613,4,15,0,414.275,0.246589,0.0174094,0.177185,0.3652,0.990028,0.00391313,1.59505e-005,0.990864,0.00125782,0.991414,0.0634421,0.0175878,0.248888,0.0172905,0.905869,0.141283,0.780213,0.86419,0.0745453,0.010476,0.523551,0.911711,0.0318536,0.434028,0.996572,0.753411,0.982591,0.822815,0.6348,0.00997171,0.996087,0.999984,0.00913627,0.998742,0.00858635,0.936558,0.982412,0.751112,0.98271,0.0941308,0.858717,0.219787,0.13581,0.925455,0.989524,0.476449,0.0882888,0.968146,0.565972,0.00342835,0.427688,1.09388e-007,0.362409,0.000266019,0.206374,0.294287,0.000333412,0.419934,0.00319582,0.285513
-403.318,0.971533,0.188613,4,15,0,416.362,0.0119182,0.121786,0.605704,0.562987,0.999868,0.12708,9.41133e-005,0.889914,4.70937e-007,0.95949,0.1428,0.00064803,0.863244,0.105468,0.919053,0.191851,0.670924,0.81446,0.416846,4.14549e-005,0.548375,0.445204,0.24404,0.457291,0.903169,0.988082,0.878214,0.394296,0.437013,0.000131921,0.87292,0.999906,0.110086,1,0.0405095,0.8572,0.999352,0.136756,0.894532,0.0809468,0.808149,0.329076,0.18554,0.583154,0.999959,0.451625,0.554796,0.75596,0.542709,0.096831,0.452939,0.0398636,0.314415,0.000382468,0.228924,0.301854,0.00289768,0.392535,0.000824789,0.265366
-400.799,1,0.188613,4,31,0,421.16,0.263374,0.000903732,0.52696,0.575028,0.999004,0.0048905,0.00348032,0.99772,0.00034933,0.961823,0.0495802,0.00121622,0.557071,0.0187662,0.999724,0.083788,0.796628,0.981654,0.14421,0.00315607,0.701972,0.882467,0.437402,0.473073,0.997063,0.736626,0.999096,0.47304,0.424972,0.00099577,0.99511,0.99652,0.00227977,0.999651,0.0381771,0.95042,0.998784,0.442929,0.981234,0.000275755,0.916212,0.203372,0.0183465,0.85579,0.996844,0.298028,0.117533,0.562598,0.526927,0.00293718,0.295435,3.58301e-007,0.327348,0.000170972,0.368735,0.249775,6.45883e-005,0.399535,0.00841737,0.350518
-412.672,0.945462,0.188613,4,15,0,425.578,0.52813,0.00555668,0.652484,0.73657,0.999942,0.000318742,0.00167847,0.998098,0.000157344,0.983841,0.0119958,0.000810405,0.564025,0.212883,0.999976,0.0630776,0.476169,0.601273,0.291922,0.0262907,0.681125,0.627046,0.434883,0.596543,0.96925,0.47187,0.994443,0.347516,0.26343,5.8222e-005,0.999681,0.998322,0.00190213,0.999843,0.0161591,0.988004,0.99919,0.435975,0.787117,2.40704e-005,0.936922,0.523831,0.398727,0.708078,0.973709,0.318875,0.372954,0.565117,0.403457,0.0307498,0.305693,7.24752e-008,0.404531,1.63885e-006,0.283898,0.272135,2.22597e-005,0.411784,0.00585474,0.316079
-405.79,0.996956,0.188613,4,15,0,426.355,0.00943901,0.204877,0.335608,0.314932,0.999838,0.000611417,0.000764173,0.998814,8.20759e-006,0.988448,0.395085,0.586046,0.715565,0.00133945,0.99904,0.108845,0.951317,0.980968,0.127809,0.112821,0.836552,0.645454,0.40669,0.564002,0.942549,0.990561,0.795123,0.664392,0.685068,0.000162462,0.999389,0.999236,0.00118555,0.999992,0.0115525,0.604915,0.413954,0.284435,0.998661,0.000959925,0.891155,0.0486828,0.0190319,0.872191,0.887179,0.163448,0.354546,0.59331,0.435998,0.0574514,0.375392,4.80377e-011,0.274884,0.0187155,0.330925,0.250454,0.00235955,0.430827,0.0164393,0.300004
-403.229,0.610779,0.188613,4,31,0,421.798,0.0926686,0.0102947,0.624198,0.324755,0.998031,0.0159961,0.0135445,0.999819,4.02409e-005,0.98654,0.0471909,0.0130659,0.35102,0.292812,0.999647,0.456296,0.859811,0.996361,0.212769,0.164698,0.93722,0.762399,0.340025,0.328895,0.930451,0.907331,0.989705,0.375802,0.675245,0.00196877,0.984004,0.986455,0.000180753,0.99996,0.0134598,0.952809,0.986934,0.64898,0.707188,0.000352614,0.543704,0.140189,0.00363874,0.787231,0.835302,0.0627796,0.237601,0.659975,0.671105,0.0695487,0.420835,1.666e-008,0.339913,5.46259e-006,0.203056,0.244677,0.000253283,0.469,0.0359428,0.286318
-395.706,0.991926,0.188613,4,15,0,414.046,0.00306819,0.137686,0.214576,0.419801,0.967482,0.161114,0.321182,0.992275,0.0119318,0.977517,0.126008,0.239968,0.938827,0.00151493,0.900993,0.0297995,0.946459,0.999284,0.24801,0.00890982,0.724049,0.662235,0.372638,0.606582,0.98534,0.996932,0.862314,0.785424,0.580199,0.0325184,0.838886,0.678818,0.00772483,0.988068,0.0224834,0.873992,0.760032,0.0611735,0.998485,0.0990067,0.970201,0.0535408,0.000715836,0.75199,0.99109,0.275951,0.337765,0.627362,0.393418,0.0146602,0.335618,1.4333e-005,0.292522,0.0231502,0.321285,0.301471,0.00325462,0.399194,0.04732,0.27617
-400.158,0.729787,0.188613,4,31,0,425.087,1.64255e-005,0.0151029,0.678453,0.368639,0.942683,0.016227,0.000881485,0.902674,0.112903,0.989086,0.0437606,0.048601,0.997879,0.0019925,0.958573,0.0278837,0.631553,0.898454,0.159884,0.0460675,0.62171,0.776452,0.377286,0.45628,0.911596,0.999984,0.984897,0.321547,0.631361,0.057317,0.983773,0.999119,0.0973256,0.887097,0.0109144,0.956239,0.951399,0.00212075,0.998008,0.0414275,0.972116,0.368447,0.101546,0.840116,0.953932,0.37829,0.223548,0.622714,0.54372,0.0884045,0.364969,0.000289409,0.371994,2.09023e-007,0.211119,0.297148,0.020404,0.322512,0.0315139,0.38005
-398.453,0.848001,0.188613,5,47,0,426.795,2.74694e-005,0.0692823,0.166533,0.397821,0.964317,0.0403982,0.0771618,0.977511,0.158892,0.990778,0.0171608,0.25336,0.192167,0.00152071,0.984668,0.101205,0.982679,0.897055,0.0206156,0.0041722,0.516836,0.590635,0.323827,0.428206,0.951067,0.999973,0.930718,0.833467,0.602179,0.0356829,0.959602,0.922838,0.022489,0.841108,0.00922168,0.982839,0.74664,0.807833,0.998479,0.0153322,0.898795,0.0173212,0.102945,0.979384,0.995828,0.483164,0.409365,0.676173,0.571794,0.0489334,0.447517,0.00901949,0.351066,4.62732e-008,0.200974,0.288492,0.000138081,0.478041,0.000304931,0.224447
