lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta__asColumnOfTable__document_topic.1.1,theta__asColumnOfTable__document_topic.2.1,theta__asColumnOfTable__document_topic.3.1,theta__asColumnOfTable__document_topic.4.1,theta__asColumnOfTable__document_topic.5.1,theta__asColumnOfTable__document_topic.6.1,theta__asColumnOfTable__document_topic.7.1,theta__asColumnOfTable__document_topic.8.1,theta__asColumnOfTable__document_topic.9.1,theta__asColumnOfTable__document_topic.10.1,theta__asColumnOfTable__document_topic.11.1,theta__asColumnOfTable__document_topic.12.1,theta__asColumnOfTable__document_topic.13.1,theta__asColumnOfTable__document_topic.14.1,theta__asColumnOfTable__document_topic.15.1,theta__asColumnOfTable__document_topic.16.1,theta__asColumnOfTable__document_topic.17.1,theta__asColumnOfTable__document_topic.18.1,theta__asColumnOfTable__document_topic.19.1,theta__asColumnOfTable__document_topic.20.1,theta__asColumnOfTable__document_topic.21.1,theta__asColumnOfTable__document_topic.22.1,theta__asColumnOfTable__document_topic.23.1,theta__asColumnOfTable__document_topic.24.1,theta__asColumnOfTable__document_topic.25.1,theta__asColumnOfTable__document_topic.1.2,theta__asColumnOfTable__document_topic.2.2,theta__asColumnOfTable__document_topic.3.2,theta__asColumnOfTable__document_topic.4.2,theta__asColumnOfTable__document_topic.5.2,theta__asColumnOfTable__document_topic.6.2,theta__asColumnOfTable__document_topic.7.2,theta__asColumnOfTable__document_topic.8.2,theta__asColumnOfTable__document_topic.9.2,theta__asColumnOfTable__document_topic.10.2,theta__asColumnOfTable__document_topic.11.2,theta__asColumnOfTable__document_topic.12.2,theta__asColumnOfTable__document_topic.13.2,theta__asColumnOfTable__document_topic.14.2,theta__asColumnOfTable__document_topic.15.2,theta__asColumnOfTable__document_topic.16.2,theta__asColumnOfTable__document_topic.17.2,theta__asColumnOfTable__document_topic.18.2,theta__asColumnOfTable__document_topic.19.2,theta__asColumnOfTable__document_topic.20.2,theta__asColumnOfTable__document_topic.21.2,theta__asColumnOfTable__document_topic.22.2,theta__asColumnOfTable__document_topic.23.2,theta__asColumnOfTable__document_topic.24.2,theta__asColumnOfTable__document_topic.25.2,mu__asColumnOfTable__topic_word.1.1,mu__asColumnOfTable__topic_word.2.1,mu__asColumnOfTable__topic_word.1.2,mu__asColumnOfTable__topic_word.2.2,mu__asColumnOfTable__topic_word.1.3,mu__asColumnOfTable__topic_word.2.3,mu__asColumnOfTable__topic_word.1.4,mu__asColumnOfTable__topic_word.2.4,mu__asColumnOfTable__topic_word.1.5,mu__asColumnOfTable__topic_word.2.5
# Adaptation terminated
# Step size = 0.204452
# Diagonal elements of inverse mass matrix:
# 4.90743, 4.73849, 0.334402, 0.329256, 4.87218, 4.71098, 6.41393, 6.05702, 5.23804, 4.82514, 4.1266, 6.87541, 1.53431, 10.9322, 4.58249, 4.11254, 3.4823, 2.59141, 1.53184, 5.08595, 1.10995, 1.93829, 1.59185, 0.444164, 4.3745, 22.2309, 19.5518, 0.0613038, 0.0416124, 0.0372156, 0.0928729, 6.94296, 53.6883
-437.606,0.982538,0.204452,4,15,0,452.456,0.993886,0.624477,0.59396,0.511753,0.131124,0.959082,0.756801,0.0126353,0.951959,0.0036821,0.889575,0.972384,0.232586,0.917882,0.110819,0.791173,0.0532987,0.020039,0.948474,0.987674,0.228109,0.344729,0.290129,0.558875,0.0152398,0.00611446,0.375523,0.40604,0.488247,0.868876,0.0409179,0.243199,0.987365,0.0480408,0.996318,0.110425,0.0276159,0.767414,0.0821178,0.889181,0.208827,0.946701,0.979961,0.0515261,0.0123257,0.771891,0.655271,0.709871,0.441125,0.98476,0.000468431,0.359077,0.000191931,0.382613,0.245355,0.244398,0.504468,0.0111153,0.249516,0.00279627
-446.354,0.942609,0.204452,4,15,0,456.821,0.985297,0.999563,0.737004,0.874147,0.00857091,0.996231,0.997309,0.0368427,0.911957,0.000430408,0.992244,0.866253,0.223383,0.999701,0.00217111,0.850154,0.434273,0.0238885,0.556549,0.961087,0.0628069,0.0870976,0.956699,0.59939,0.0985482,0.014703,0.000436549,0.262996,0.125853,0.991429,0.00376928,0.00269073,0.963157,0.0880425,0.99957,0.00775611,0.133747,0.776617,0.000298807,0.997829,0.149846,0.565727,0.976112,0.443451,0.0389129,0.937193,0.912902,0.0433007,0.40061,0.901452,0.0148885,0.421091,0.00337968,0.269036,0.260373,0.287647,0.472014,1.13014e-006,0.249345,0.0222252
-446.864,0.840017,0.204452,4,31,0,463.724,0.993742,0.999728,0.540251,0.877166,0.000998855,0.995939,0.991404,0.00753053,0.835722,0.000624555,0.797999,0.978085,0.133079,0.631262,0.00214672,0.909871,0.0787139,0.012957,0.940947,0.687778,0.00792215,0.052108,0.622465,0.679975,0.0423101,0.00625755,0.00027215,0.459749,0.122834,0.999001,0.00406086,0.00859577,0.992469,0.164278,0.999375,0.202001,0.0219147,0.866921,0.368738,0.997853,0.0901288,0.921286,0.987043,0.0590529,0.312222,0.992078,0.947892,0.377535,0.320025,0.95769,0.0171779,0.362921,0.00151527,0.265328,0.287497,0.340929,0.395605,0.00154882,0.298206,0.0292732
-440.684,1,0.204452,4,15,0,464.005,0.914511,0.88965,0.273376,0.633676,2.94813e-006,0.965797,0.744837,0.0160979,0.945895,0.00759038,0.95847,0.671772,0.572568,0.999707,0.236012,0.954265,0.320039,0.15949,0.661174,0.951686,0.00248954,0.0145283,0.796611,0.463506,0.0860583,0.0854892,0.11035,0.726624,0.366324,0.999997,0.0342026,0.255163,0.983902,0.0541055,0.99241,0.0415301,0.328228,0.427432,0.000292875,0.763988,0.045735,0.679961,0.84051,0.338826,0.0483137,0.99751,0.985472,0.203389,0.536494,0.913942,0.0152397,0.335934,0.00420501,0.353967,0.278633,0.249937,0.443489,0.00335109,0.258433,0.0568105
-439.649,0.819593,0.204452,4,15,0,455.436,0.931348,0.973648,0.695936,0.467856,9.87029e-006,0.966711,0.976571,0.00278946,0.999254,0.078533,0.888823,0.988261,0.208219,0.859828,0.00836563,0.722127,0.12855,0.103604,0.892004,0.841293,0.0252959,0.700591,0.652288,0.682407,0.00587222,0.0686524,0.0263521,0.304064,0.532144,0.99999,0.0332893,0.0234289,0.997211,0.000746043,0.921467,0.111177,0.0117389,0.791781,0.140172,0.991634,0.277873,0.87145,0.896396,0.107996,0.158707,0.974704,0.299409,0.347712,0.317593,0.994128,0.00408608,0.381329,0.000102896,0.33554,0.313108,0.271232,0.415628,8.60986e-007,0.267075,0.0118989
-434.357,0.893146,0.204452,4,15,0,455.061,0.893193,0.977611,0.750095,0.651338,0.00348179,0.970083,0.789669,0.118697,0.984814,0.000486755,0.995994,0.815774,0.556217,0.998902,0.170797,0.938212,0.145287,0.216783,0.671221,0.992927,0.441335,0.0406879,0.750772,0.535269,0.130726,0.106807,0.0223891,0.249905,0.348662,0.996518,0.0299166,0.210331,0.881303,0.0151857,0.999513,0.0040063,0.184226,0.443783,0.00109757,0.829203,0.0617883,0.854713,0.783217,0.328779,0.00707265,0.558665,0.959312,0.249228,0.464731,0.869274,0.0027351,0.391329,0.00101464,0.346955,0.279556,0.259848,0.344563,0.00183993,0.372131,2.81993e-005
-431.109,0.941602,0.204452,4,15,0,446.62,0.816993,0.975796,0.584776,0.615026,0.00408238,0.834908,0.98549,0.0567763,0.926971,0.000558123,0.972266,0.894449,0.198345,0.903863,0.0716471,0.944019,0.400908,0.117744,0.703202,0.977888,0.501934,0.105809,0.549126,0.65316,0.15807,0.183007,0.0242044,0.415224,0.384974,0.995918,0.165092,0.0145104,0.943224,0.0730285,0.999442,0.0277338,0.105551,0.801655,0.0961371,0.928353,0.0559815,0.599092,0.882256,0.296798,0.0221118,0.498066,0.894191,0.450874,0.34684,0.84193,0.0113503,0.442495,0.013463,0.274041,0.255741,0.272831,0.391627,0.0106015,0.327818,3.09295e-005
-441.079,0.431461,0.204452,4,15,0,454.886,0.977642,0.9795,0.457668,0.487716,0.000458594,0.994269,0.89436,0.0326795,0.997767,0.0608438,0.969412,0.789962,0.263323,0.991757,0.1098,0.621013,0.0768745,0.230222,0.456156,0.41021,0.669933,0.274157,0.71532,0.329087,0.0104235,0.0223582,0.0204997,0.542332,0.512284,0.999541,0.00573116,0.10564,0.96732,0.00223268,0.939156,0.0305879,0.210038,0.736677,0.00824321,0.8902,0.378987,0.923126,0.769778,0.543844,0.58979,0.330067,0.725843,0.28468,0.670913,0.989577,1.7505e-005,0.38194,4.09794e-007,0.267612,0.2214,0.350244,0.452458,3.04689e-008,0.326124,0.000204281
-439.602,0.972567,0.204452,4,15,0,461.485,0.910004,0.916322,0.62402,0.621459,0.0337254,0.844972,0.997424,0.00769298,0.884501,0.015478,0.958928,0.999583,0.413061,0.99322,0.00110825,0.950519,0.328211,0.105024,0.966476,0.998994,0.250168,0.25652,0.707815,0.801446,0.0644557,0.089996,0.0836778,0.37598,0.378541,0.966275,0.155028,0.00257594,0.992307,0.115499,0.984522,0.0410722,0.000416769,0.586939,0.0067803,0.998892,0.0494813,0.671789,0.894976,0.0335236,0.0010064,0.749832,0.74348,0.292185,0.198554,0.935544,0.000570269,0.33001,0.00583545,0.461424,0.341011,0.193996,0.345769,0.0145689,0.306814,8.33067e-007
-441.389,0.595706,0.204452,4,15,0,457.457,0.984444,0.893193,0.532823,0.60762,0.00251501,0.979185,0.992906,0.00876142,0.957338,0.0842723,0.739469,0.965442,0.279953,0.854521,0.00580261,0.752837,0.165298,0.125506,0.968293,0.622816,0.537696,0.250502,0.8983,0.583768,0.0572583,0.0155562,0.106807,0.467177,0.39238,0.997485,0.0208151,0.00709395,0.991239,0.0426619,0.915728,0.260531,0.0345581,0.720047,0.145479,0.994197,0.247163,0.834702,0.874494,0.0317074,0.377184,0.462304,0.749498,0.1017,0.416232,0.942742,7.38779e-007,0.32928,0.000726046,0.469316,0.305482,0.198933,0.408743,0.00247139,0.285048,1.19094e-013
-436.175,0.768259,0.204452,4,15,0,451.656,0.790584,0.974851,0.683588,0.623786,0.170546,0.894725,0.968709,0.00720875,0.950027,0.00905534,0.993231,0.869533,0.207704,0.994871,0.0130839,0.922158,0.199059,0.306264,0.849809,0.994197,0.406876,0.335902,0.552231,0.815982,0.0330311,0.209416,0.0251494,0.316412,0.376214,0.829454,0.105275,0.0312908,0.992791,0.049973,0.990945,0.00676941,0.130467,0.792296,0.00512858,0.986916,0.0778416,0.800941,0.693736,0.150191,0.00580328,0.593124,0.664098,0.447769,0.184018,0.966969,0.0703288,0.38592,0.00591755,0.311919,0.294813,0.302129,0.371964,3.16384e-005,0.256977,9.23705e-011
-433.166,0.461262,0.204452,4,15,0,449.261,0.925064,0.926269,0.670416,0.713202,0.0834899,0.936534,0.964005,0.0395418,0.903605,0.133613,0.991773,0.925158,0.632032,0.997629,0.0441571,0.947862,0.111006,0.203026,0.911755,0.983858,0.259674,0.154203,0.778627,0.782923,0.0494663,0.0749356,0.0737307,0.329584,0.286798,0.91651,0.0634663,0.0359947,0.960458,0.0963949,0.866387,0.00822725,0.0748425,0.367968,0.00237087,0.955843,0.0521376,0.888994,0.796974,0.0882454,0.0161423,0.740326,0.845797,0.221373,0.217077,0.950534,0.00068384,0.368772,0.00323994,0.36171,0.376096,0.269322,0.377581,0.000195632,0.2424,8.34284e-010
-440.213,0.482887,0.204452,4,15,0,461.204,0.859754,0.959441,0.462437,0.272234,0.0329323,0.889798,0.993852,0.0438099,0.921705,0.00173513,0.840807,0.827927,0.561634,0.992306,0.170301,0.665079,0.014084,0.133906,0.846428,0.615699,0.307903,0.194727,0.470274,0.419725,0.0751293,0.140246,0.0405592,0.537563,0.727766,0.967068,0.110202,0.00614817,0.95619,0.0782951,0.998265,0.159193,0.172073,0.438366,0.00769358,0.829699,0.334921,0.985916,0.866094,0.153572,0.384301,0.692097,0.805273,0.529726,0.580275,0.924871,1.09788e-006,0.436192,0.000211667,0.290921,0.232531,0.262184,0.397435,0.0107028,0.369822,1.68542e-013
-437.124,0.714231,0.204452,4,15,0,456.646,0.899687,0.897389,0.630586,0.452123,0.00823487,0.987663,0.553121,0.00689868,0.997897,0.0634084,0.966817,0.99258,0.308842,0.968909,0.0121455,0.92049,0.509224,0.00531499,0.751837,0.97763,0.370422,0.294918,0.766166,0.597261,0.0319783,0.100313,0.102611,0.369414,0.547877,0.991765,0.0123368,0.446879,0.993101,0.00210251,0.936592,0.0331828,0.00741968,0.691158,0.0310915,0.987854,0.0795096,0.490776,0.994685,0.248163,0.0223702,0.629578,0.705082,0.233834,0.402739,0.968022,0.00672893,0.320327,0.000277605,0.355722,0.220529,0.319205,0.421165,0.0047462,0.3513,4.04839e-007
-447.248,0.853328,0.204452,4,15,0,461.931,0.443654,0.932182,0.675822,0.6456,0.0558547,0.873228,0.99603,0.0100839,0.715318,0.002091,0.997909,0.773717,0.0348214,0.856813,0.000953498,0.779069,0.0132735,0.630154,0.616315,0.412977,0.414485,0.148737,0.754746,0.473307,0.05859,0.556346,0.0678183,0.324178,0.3544,0.944145,0.126772,0.00396974,0.989916,0.284682,0.997909,0.00209119,0.226283,0.965179,0.143187,0.999047,0.220931,0.986726,0.369846,0.383685,0.587023,0.585515,0.851263,0.245254,0.526693,0.94141,0.00862444,0.331689,6.84652e-005,0.270332,0.182883,0.397266,0.501297,0.000713868,0.307128,7.24757e-015
-448.037,0.772103,0.204452,4,15,0,467.854,0.991967,0.982528,0.525526,0.540358,0.0015029,0.998061,0.995144,0.132602,0.998492,0.0279811,0.993047,0.967088,0.605299,0.999987,0.389457,0.86545,0.0470291,0.00553278,0.902392,0.998309,0.339462,0.121873,0.808616,0.732273,0.00322276,0.00803313,0.0174717,0.474474,0.459642,0.998497,0.00193949,0.00485599,0.867398,0.00150779,0.972019,0.00695263,0.0329116,0.394701,1.31725e-005,0.610543,0.13455,0.952971,0.994467,0.0976082,0.00169075,0.660538,0.878127,0.191384,0.267727,0.996777,1.49006e-005,0.438514,5.06404e-006,0.375707,0.369452,0.152218,0.340804,6.91853e-011,0.289724,0.0335616
-443.325,1,0.204452,4,15,0,458.486,0.97946,0.932151,0.542117,0.407134,0.000358683,0.992774,0.991867,0.0863155,0.999381,0.0576073,0.987916,0.696238,0.353306,0.999829,0.0543381,0.908117,0.308307,0.0270222,0.888539,0.907729,0.399681,0.0504585,0.721723,0.788352,0.00156697,0.0205399,0.0678491,0.457883,0.592866,0.999641,0.00722608,0.00813255,0.913685,0.000619403,0.942393,0.0120841,0.303762,0.646694,0.000171238,0.945662,0.0918833,0.691693,0.972978,0.111461,0.092271,0.600319,0.949542,0.278277,0.211648,0.998433,0.00173713,0.43514,7.55419e-008,0.352815,0.373363,0.203968,0.336555,1.23525e-012,0.288345,0.0080781
-435.85,0.781402,0.204452,4,15,0,456.079,0.77083,0.966858,0.709674,0.751607,0.142893,0.921337,0.971409,0.0140627,0.971182,0.0133565,0.956036,0.992238,0.312887,0.999679,0.00458323,0.898922,0.254942,0.461247,0.657676,0.99506,0.357435,0.503042,0.53382,0.578525,0.111865,0.22917,0.0331419,0.290326,0.248393,0.857107,0.0786626,0.0285906,0.985937,0.0288181,0.986643,0.0439644,0.00776167,0.687113,0.000320831,0.995417,0.101078,0.745058,0.538753,0.342324,0.00494004,0.642565,0.496958,0.46618,0.421475,0.888135,9.99496e-006,0.409742,6.94017e-005,0.344832,0.283799,0.244389,0.436438,0.00103668,0.279683,8.30697e-010
-435.398,0.96323,0.204452,4,15,0,452.466,0.995677,0.969154,0.594328,0.451518,0.00789029,0.993099,0.906467,0.00476724,0.90482,0.0173498,0.995331,0.717294,0.348077,0.975239,0.384234,0.896571,0.219629,0.0607466,0.911867,0.787238,0.550362,0.0708443,0.888143,0.728604,0.00985182,0.00432299,0.0308461,0.405672,0.548482,0.99211,0.00690128,0.0935325,0.995233,0.09518,0.98265,0.00466856,0.282706,0.651923,0.0247609,0.615766,0.103429,0.780371,0.939253,0.0881334,0.212762,0.449638,0.929156,0.111857,0.271396,0.990148,0.00210115,0.407122,1.41933e-007,0.42098,0.344483,0.170838,0.373164,0.00043311,0.280252,0.000627058
-430.336,0.986517,0.204452,4,15,0,446.103,0.936864,0.992945,0.633708,0.73947,0.0126465,0.953375,0.895161,0.0164508,0.931893,0.00303305,0.876911,0.970001,0.453478,0.96691,0.00215193,0.868755,0.07134,0.0976963,0.92122,0.992327,0.261572,0.52784,0.600981,0.581566,0.0141063,0.0631357,0.00705545,0.366292,0.26053,0.987353,0.046625,0.104839,0.983549,0.0681072,0.996967,0.123089,0.0299989,0.546522,0.03309,0.997848,0.131245,0.92866,0.902304,0.0787801,0.00767328,0.738428,0.47216,0.399019,0.418434,0.985894,0.00304676,0.412342,0.011184,0.287105,0.26335,0.300066,0.401668,0.00038058,0.320752,0.000106
-431.012,0.584986,0.204452,4,15,0,459.072,0.954418,0.980807,0.574522,0.755237,0.0337183,0.958792,0.828516,0.00537655,0.96336,0.00196053,0.895487,0.966082,0.486288,0.832542,0.00203294,0.889311,0.141631,0.142917,0.920049,0.993873,0.277089,0.58298,0.603806,0.494103,0.0289888,0.0455816,0.0191935,0.425478,0.244763,0.966282,0.0412078,0.171484,0.994623,0.03664,0.998039,0.104513,0.0339177,0.513712,0.167458,0.997967,0.110689,0.858369,0.857083,0.0799507,0.00612695,0.722911,0.41702,0.396194,0.505897,0.971011,0.000302439,0.410131,0.00638681,0.293496,0.263492,0.295211,0.3978,0.000901344,0.332019,0.000260876
-435.577,0.968788,0.204452,4,15,0,446.818,0.946876,0.980948,0.766091,0.480989,0.0530256,0.945648,0.984466,0.167764,0.907949,0.0373399,0.990207,0.996769,0.372471,0.978297,0.119722,0.981854,0.223675,0.251856,0.716986,0.974943,0.51727,0.0663051,0.809561,0.81549,0.000337133,0.0531236,0.0190521,0.233909,0.519011,0.946974,0.0543519,0.015534,0.832236,0.0920507,0.96266,0.00979293,0.0032307,0.627529,0.0217034,0.880278,0.0181463,0.776325,0.748144,0.283014,0.0250574,0.48273,0.933695,0.190439,0.18451,0.999663,4.7744e-006,0.481632,0.000742376,0.372715,0.375975,0.144545,0.342366,0.00074856,0.280912,0.000360033
-433.8,0.901566,0.204452,4,31,0,448.999,0.794061,0.969308,0.519099,0.620393,0.0219522,0.968437,0.934251,0.00202435,0.922066,0.0135083,0.858654,0.943583,0.29253,0.988312,0.0343077,0.936106,0.106356,0.00309322,0.874664,0.956192,0.251865,0.497555,0.708105,0.381956,0.132746,0.205939,0.0306915,0.480901,0.379607,0.978048,0.0315627,0.0657494,0.997976,0.0779341,0.986492,0.141346,0.056417,0.70747,0.0116876,0.965692,0.0638939,0.893644,0.996907,0.125336,0.0438084,0.748135,0.502445,0.291895,0.618044,0.867254,0.000168582,0.325773,5.93781e-007,0.281764,0.212436,0.336688,0.472022,0.00351651,0.315373,0.0522583
-435.802,0.789963,0.204452,4,15,0,454.383,0.828272,0.98693,0.534958,0.506864,0.00343014,0.989925,0.683379,0.000297229,0.856278,0.0125922,0.927945,0.947516,0.379317,0.9956,0.0289169,0.961923,0.1052,0.0015047,0.916318,0.896017,0.205697,0.317466,0.84257,0.438931,0.140463,0.171728,0.01307,0.465042,0.493136,0.99657,0.0100747,0.316621,0.999703,0.143722,0.987408,0.0720554,0.0524835,0.620683,0.00439955,0.971083,0.0380769,0.8948,0.998495,0.0836815,0.103983,0.794303,0.682534,0.15743,0.561069,0.859537,0.00053572,0.350529,6.96304e-008,0.304114,0.246695,0.313733,0.450736,0.00541654,0.302033,0.0262066
-445.841,0.935306,0.204452,4,15,0,456.629,0.970468,0.996729,0.442902,0.682595,0.00373834,0.960502,0.981179,0.000504303,0.974004,0.0248289,0.93824,0.686118,0.0231936,0.994465,0.0690277,0.691268,0.0463699,6.13225e-005,0.484519,0.943735,0.32454,0.0930273,0.366267,0.491489,0.00312051,0.029532,0.00327095,0.557098,0.317405,0.996262,0.039498,0.0188212,0.999496,0.0259956,0.975171,0.0617597,0.313882,0.976806,0.00553477,0.930972,0.308732,0.95363,0.999939,0.515481,0.0562646,0.67546,0.906973,0.633733,0.508511,0.996879,5.31521e-005,0.353426,2.95565e-012,0.304795,0.154183,0.308531,0.534175,0.0100742,0.311588,0.0231736
-446.116,0.973114,0.204452,4,15,0,459.229,0.999726,0.989106,0.451405,0.637961,0.00105694,0.9428,0.658241,0.000773393,0.901173,0.00348306,0.786973,0.935856,0.238059,0.998796,0.0417702,0.897654,0.0494914,0.00023321,0.703651,0.464971,0.168006,0.109159,0.476525,0.533506,0.00389738,0.000274326,0.0108938,0.548595,0.362039,0.998943,0.0572002,0.341759,0.999227,0.0988273,0.996517,0.213027,0.0641438,0.761941,0.00120416,0.95823,0.102346,0.950509,0.999767,0.296349,0.535029,0.831994,0.890841,0.523475,0.466494,0.996103,0.000217971,0.331937,4.56161e-012,0.252758,0.165196,0.365635,0.542185,0.0062353,0.292402,0.0434346
-439.751,0.90872,0.204452,4,15,0,460.844,0.998207,0.77332,0.657739,0.702438,0.0175234,0.999787,0.984417,0.0343216,0.979452,0.131702,0.99399,0.715704,0.252322,0.863158,0.038323,0.685311,0.397297,0.00026034,0.934682,0.952539,0.237033,0.141684,0.740654,0.424938,0.13574,0.00179282,0.22668,0.342261,0.297562,0.982477,0.000212512,0.0155834,0.965678,0.0205481,0.868298,0.00601027,0.284296,0.747678,0.136842,0.961677,0.314689,0.602703,0.99974,0.0653183,0.0474607,0.762967,0.858316,0.259346,0.575062,0.86426,0.00308009,0.384402,3.11099e-005,0.357926,0.204318,0.242904,0.410144,0.00109287,0.382427,0.0136747
-442.034,0.93741,0.204452,4,31,0,455.881,0.999394,0.971953,0.736175,0.576127,0.0183652,0.998321,0.958726,0.0601516,0.991611,0.0301184,0.963901,0.987743,0.705805,0.998483,0.00300056,0.936406,0.0977793,0.00485101,0.973985,0.684426,0.151408,0.24446,0.791496,0.329744,0.0517445,0.000606365,0.0280472,0.263825,0.423873,0.981635,0.00167876,0.0412739,0.939848,0.00838926,0.969882,0.0360989,0.0122568,0.294195,0.00151716,0.996999,0.0635938,0.902221,0.995149,0.0260151,0.315574,0.848592,0.75554,0.208504,0.670256,0.948255,0.00303196,0.34675,4.84744e-005,0.324297,0.210478,0.321007,0.43407,2.13031e-005,0.352371,0.00792394
-442.368,0.959474,0.204452,4,15,0,462.5,0.765656,0.998618,0.43354,0.511376,0.0259346,0.98354,0.894626,0.0114242,0.974149,0.00181143,0.986485,0.99156,0.0218425,0.998404,0.0194969,0.939529,0.543499,0.214179,0.861918,0.999665,0.467458,0.0423866,0.919106,0.792058,0.0555611,0.234344,0.00138159,0.56646,0.488624,0.974065,0.0164603,0.105374,0.988576,0.0258514,0.998189,0.0135148,0.00844011,0.978157,0.001596,0.980503,0.0604706,0.456501,0.785821,0.138082,0.000335369,0.532542,0.957613,0.0808943,0.207942,0.944439,0.00202291,0.393659,0.00561218,0.318377,0.28542,0.287575,0.41933,0.000389887,0.287615,9.28449e-008
-442.015,1,0.204452,4,15,0,455.746,0.973241,0.68864,0.675624,0.626768,0.0236033,0.999473,0.935374,0.0558989,0.864674,0.115488,0.974001,0.918774,0.824243,0.906796,0.105462,0.779381,0.0264521,0.104873,0.694828,0.521766,0.232427,0.285445,0.369666,0.248314,0.0287203,0.0267593,0.31136,0.324376,0.373232,0.976397,0.000527347,0.0646262,0.944101,0.135326,0.884512,0.0259986,0.0812262,0.175757,0.0932038,0.894538,0.220619,0.973548,0.895127,0.305172,0.478234,0.767573,0.714555,0.630334,0.751686,0.97128,0.00072079,0.407247,1.93353e-005,0.313137,0.234507,0.271583,0.456573,7.18464e-010,0.30818,0.00803242
-442.768,0.830134,0.204452,4,15,0,463.117,0.870157,0.997562,0.723079,0.630941,0.145267,0.998439,0.587608,0.064103,0.999381,0.00121207,0.95188,0.864171,0.291863,0.968042,0.139392,0.904095,0.664143,0.0226535,0.923483,0.95895,0.149486,0.439571,0.52176,0.40949,0.0893166,0.129843,0.00243788,0.276921,0.369059,0.854733,0.00156146,0.412392,0.935897,0.000619257,0.998788,0.0481205,0.135829,0.708137,0.0319577,0.860608,0.0959046,0.335857,0.977346,0.0765173,0.0410499,0.850514,0.560429,0.47824,0.59051,0.910683,0.000502436,0.407785,0.000594928,0.300774,0.265389,0.240665,0.493435,7.77513e-011,0.240079,0.0507757
-439.53,0.589137,0.204452,4,31,0,459.137,0.78646,0.999694,0.471128,0.690335,0.0141006,0.959817,0.990725,0.0173688,0.836791,0.00133434,0.989533,0.892371,0.168379,0.965787,0.0337865,0.880531,0.100697,0.0349802,0.773784,0.988575,0.195459,0.223336,0.253731,0.285059,0.0805048,0.21354,0.000305638,0.528872,0.309665,0.985899,0.0401833,0.00927533,0.982631,0.163209,0.998666,0.0104666,0.107629,0.831621,0.0342131,0.966213,0.119469,0.899303,0.96502,0.226216,0.0114246,0.804541,0.776664,0.746269,0.714941,0.919495,0.000717819,0.432914,7.89751e-006,0.258686,0.303779,0.252816,0.455749,1.96617e-008,0.239746,0.0555846
-437.827,0.957888,0.204452,4,15,0,455.187,0.942072,0.741665,0.550578,0.707149,0.0025426,0.975724,0.626829,0.0581207,0.997238,0.158032,0.987773,0.846249,0.261211,0.991767,0.00467598,0.796733,0.24987,0.0228226,0.783279,0.999055,0.459847,0.0551905,0.871467,0.576255,0.0207033,0.0579278,0.258335,0.449422,0.292851,0.997457,0.0242756,0.373171,0.941879,0.00276184,0.841968,0.0122269,0.153751,0.738789,0.00823321,0.995324,0.203267,0.75013,0.977177,0.216721,0.000945185,0.540153,0.94481,0.128533,0.423745,0.979297,0.000997135,0.31936,0.01039,0.349265,0.208713,0.317965,0.460825,2.05142e-006,0.319075,0.0134086
-441.843,0.857719,0.204452,4,15,0,459.629,0.965961,0.945353,0.50723,0.601416,0.00227741,0.956246,0.892126,0.00108602,0.997041,0.0129089,0.833278,0.855134,0.0974083,0.784968,0.335558,0.815011,0.00613723,0.316475,0.83067,0.99552,0.223594,0.63928,0.468031,0.562943,0.205736,0.0340393,0.0546469,0.49277,0.398584,0.997723,0.0437535,0.107874,0.998914,0.00295889,0.987091,0.166722,0.144866,0.902592,0.215032,0.664442,0.184989,0.993863,0.683525,0.16933,0.00448038,0.776406,0.36072,0.531969,0.437057,0.794264,0.0177542,0.296088,6.48485e-005,0.33325,0.23972,0.364494,0.409208,0.00616509,0.333253,2.99656e-006
-446.819,0.990324,0.204452,4,15,0,461.999,0.999681,0.940263,0.720002,0.240685,0.143251,0.851745,0.882091,0.00781039,0.495485,0.00500591,0.960082,0.994171,0.0593694,0.99726,0.00424608,0.885468,0.507679,0.0725046,0.920919,0.49946,0.241283,0.212113,0.902701,0.540155,0.0035845,0.000319234,0.0597365,0.279998,0.759315,0.856749,0.148255,0.117909,0.99219,0.504515,0.994994,0.0399175,0.00582864,0.940631,0.00274035,0.995754,0.114532,0.492321,0.927495,0.0790815,0.50054,0.758717,0.787887,0.0972986,0.459845,0.996415,0.000101835,0.363596,4.73965e-007,0.385313,0.304875,0.240595,0.415305,2.24905e-005,0.279718,0.0104745
-442.764,0.480306,0.204452,4,15,0,464.049,0.998921,0.87734,0.618527,0.502502,0.0896211,0.917311,0.897041,0.00843069,0.984359,0.202113,0.932384,0.996481,0.0949602,0.988561,0.00102981,0.760264,0.043101,0.124912,0.939779,0.602398,0.187647,0.131989,0.935551,0.550846,0.000662833,0.00107926,0.12266,0.381473,0.497498,0.910379,0.0826893,0.102959,0.991569,0.0156409,0.797887,0.0676163,0.00351935,0.90504,0.0114386,0.99897,0.239736,0.956899,0.875088,0.0602212,0.397602,0.812353,0.868011,0.0644487,0.449154,0.999337,0.00182788,0.301514,3.75193e-008,0.401343,0.259633,0.295475,0.423466,5.13344e-007,0.315073,0.00166755
